index,NPS_label,noisy,verbatim
5291,Promoteur,False,"""I just wanted to give a huge shoutout to your team for fixing my data issue so quickly! I was worried I'd be without internet for days, but you guys got it sorted in no time - thanks for the awesome service!"""
4545,Promoteur,False,"""I just wanted to say thank you so much for the help, you guys really know what you're doing! The new data plan I got is amazing, I'm finally able to stream my favorite shows without any issues."""
945,Promoteur,True,"""I'm still happy overall with the service, but I was surprised to find out that my data rollover feature is only valid for 30 days instead of a whole month like it used to be. Can you explain why this changed?"""
3034,Promoteur,False,"""I just wanted to express my gratitude for the prompt resolution of the issue I was having with my data speed. Your team really went above and beyond to get me back up and running quickly. I'm so happy to be a customer!"""
5221,Promoteur,False,"""I just wanted to express my gratitude for the excellent service I received from your team! Your technician did an amazing job fixing my router issue, and I'm loving the new speeds - it's like having a whole new network!"""
5651,Promoteur,False,"""I just wanted to thank you again for resolving my issue so quickly! Your team is truly exceptional and I'm so grateful to be a customer of [Operator's name]. Keep up the amazing work!"""
6614,Promoteur,False,"""I just wanted to express how impressed I am with your network speed! It's like a whole new world since I switched from my previous provider. Your customer support is also top-notch!"""
5898,Promoteur,False,"""I just wanted to say that I'm absolutely thrilled with my experience on your network! Your speeds have been consistently fast and reliable, and I've had zero issues with connectivity. Your customer support team has also been super helpful and responsive when I needed assistance."""
739,Promoteur,False,"""I just wanted to say that your team is amazing! I've been having some issues with my data speeds lately and you guys resolved it so quickly and efficiently, I'm really impressed."""
3049,Promoteur,False,"""I just wanted to let you know that I'm absolutely loving my experience with your network! The speeds are incredible and the data rollover feature is a game-changer for me."""
3549,Promoteur,False,"""I just wanted to express my gratitude for the prompt resolution of my issue! The representative was so knowledgeable and helpful, it's truly refreshing to see a company that actually cares about its customers. I'm glad to be a part of this community!"""
6683,Promoteur,False,"""I just wanted to say that your team has been amazing! They helped me resolve an issue I was having with my account and now everything is working perfectly. You guys are the best!"""
6359,Promoteur,False,"""I just wanted to say that your team is absolutely amazing! I've never experienced such fast and helpful support before. You guys really have a winner in this department!"""
926,Promoteur,False,"""I just wanted to express how thrilled I am with the latest upgrade to my data plan - it's been a game-changer for my business! Your team has been so responsive and helpful every step of the way. I've already recommended your service to all my colleagues!"""
4822,Promoteur,False,"""I just wanted to let you know that your team is absolutely amazing! The issue I was having with my data was resolved so quickly and efficiently, I'm still blown away by the service. Keep up the fantastic work, I'm loving being a customer of [Operator]!"""
4987,Promoteur,False,"""I just wanted to express how happy I am with your network's reliability! I've had no issues whatsoever since switching from my previous provider - the speeds are great and the coverage is amazing."""
6128,Promoteur,False,"""I just wanted to give a huge shoutout to your team! The way you resolved my issue with data throttling was seamless and super efficient - I'm so impressed!"""
3776,Promoteur,False,"""I just wanted to say that your team did an amazing job resolving my issue! I was so impressed with the quick response and friendly attitude of the representative who helped me. I've been singing your praises to all my friends and family - you guys really are doing something right!"""
6336,Promoteur,False,"""I just wanted to express my gratitude for the prompt resolution of my issue. Your team is truly exceptional and I'm so impressed with the level of customer care I've received. You've got a loyal customer in me!"""
6070,Promoteur,False,"""I just wanted to say that your team has been absolutely fantastic in resolving my issue today! Your representative was patient, knowledgeable, and got everything sorted out for me within minutes."""
5464,Promoteur,False,"""I just wanted to let you know that your team was so helpful yesterday when I had an issue with my internet speed. They really went above and beyond to get it fixed for me. Your service is truly exceptional and I've already told all my friends and family about how great it is!"""
6637,Promoteur,False,"""I just wanted to say thank you for helping me resolve the issue with my account! Your team is always so helpful and friendly, that's why I've stayed with you for over 3 years now. You guys really have the best customer service!"""
4599,Promoteur,False,"""I just wanted to say that your team was incredibly helpful in resolving my issue with data speeds on my secondary SIM. The rep I spoke with was so knowledgeable and patient, it's really impressive! I'm loving the service overall and I'll definitely be recommending you guys to friends and family."""
801,Promoteur,True,"""I'm really happy with the overall service, but I'm a bit frustrated that it took so long to resolve my issue with the data bundle recharge. I was expecting it to be done faster, especially since I've been paying 69 USD per month."""
4595,Promoteur,False,"""I just wanted to express my gratitude for the quick resolution of my issue with data throttling on my premium plan! Your team really listens and your support is top-notch!"""
5649,Promoteur,False,"""I just wanted to let you know that your new data boost feature is absolutely amazing! It's been a game-changer for my business and I'm getting so much more done now. Your team really knows how to innovate!"""
6458,Promoteur,False,"""I just wanted to say thank you so much for resolving my issue with my data roaming charges! Your team is absolutely fantastic and I've been telling all my friends about how great your customer service is."""
5314,Promoteur,False,"""I just wanted to say that your team really went above and beyond to resolve my issue today! The guy who helped me was so patient and knowledgeable, I felt like I was talking to a tech expert!"""
3113,Promoteur,False,"""I just wanted to say thank you so much for resolving my issue so quickly! Your team is always top-notch and I'm really impressed with the effort you guys put in to keep me happy as a customer."""
3941,Promoteur,False,"""I just wanted to thank you again for resolving my issue so quickly! I'm really impressed with your team's response time and expertise. You guys truly go above and beyond to keep me satisfied as a customer."""
6744,Promoteur,False,"""I just wanted to thank you so much for resolving my issue with my data roaming charges! Your team is always on top of things and I'm really impressed with the level of service you provide."""
6747,Promoteur,True,"""I'm usually very happy with your service, but I was surprised to see that my monthly bill has gone up again despite having the same plans. Can you explain why this is happening?"""
5849,Promoteur,False,"""I just wanted to express how thrilled I am with your new data rollover feature! It's been a game-changer for me, especially since I travel frequently for work. Your customer support is also top-notch - the rep I spoke with was super helpful and knowledgeable."""
3443,Promoteur,False,"""I just wanted to let you know that your new data-only plan is a game-changer! I've been with your company for 67 months now and the quality of service has always been top-notch. I'm loving the extra speed and my bill remains affordable at $90 per month."""
3286,Promoteur,False,"""I just wanted to express my gratitude for your team's prompt response and help in resolving my issue with data speeds. Your customer support is top-notch, I've never experienced such great service before!"""
4230,Promoteur,False,"""I just wanted to express my gratitude for the prompt resolution of my issue! Your team is always so helpful and knowledgeable - I feel lucky to be a customer!"""
4128,Promoteur,False,"""I just wanted to let you know that I'm absolutely loving my experience with your network! The speed has been incredible since I upgraded to the premium plan and I've had zero issues with dropped calls or data connectivity."""
2734,Promoteur,False,"""I just wanted to express my gratitude for the exceptional service I received from your team! My data issues were resolved so quickly and efficiently, it's truly impressive."""
3292,Promoteur,False,"""I just wanted to say that your team is absolutely fantastic! I've had some issues with my data speed before but you guys fixed it so quickly and efficiently. I'm really impressed with the service overall!"""
482,Promoteur,True,"""I'm really happy with the overall service, but I'm a bit frustrated that my data bundle was reduced without me being notified. It's hard to manage my usage when I don't know what I'm working with."""
6651,Promoteur,False,"""I just wanted to say that I'm so impressed with the speed of my internet connection today! The customer support team was super helpful too, they resolved my issue in no time."""
6740,Promoteur,False,"""I just wanted to say how impressed I am with the new data speed on my plan, it's like a whole new world! Your team did an amazing job upgrading my router and now I can stream movies without any lag. You guys truly care about your customers!"""
6897,Promoteur,False,"""I just wanted to let you know that I'm absolutely loving the new data plan upgrade! The speeds have been so much faster since the switch, it's like night and day!"""
6964,Promoteur,False,"""I just wanted to express my gratitude for the prompt resolution of my issue with data roaming charges. Your team really went above and beyond to clarify everything for me and I'm so impressed with the level of service!"""
882,Promoteur,False,"""I just wanted to say that your team was absolutely amazing! I had an issue with my data plan and they sorted it out in like 10 minutes. Your customer support is seriously the best!"""
4066,Promoteur,False,"""I just wanted to express my gratitude for the speedy resolution of my issue yesterday. Your team is always on top of things and I'm so impressed with the quality of service. You guys truly go above and beyond!"""
3342,Promoteur,False,"""I just wanted to thank you again for resolving my issue so quickly! Your team is amazing, I've been with this operator for 64 months now and I've never had a problem that wasn't taken care of right away."""
1010,Promoteur,False,"""I just wanted to say that I'm absolutely thrilled with your latest upgrade! The new data speeds are incredible and it's amazing how seamless the transition was. I've already recommended your service to three friends!"""
665,Promoteur,False,"""I just wanted to give a huge shoutout to your team for resolving my issue so quickly! Your customer support is top-notch and I'm loving the convenience of having both data and voice plans on one account."""
3264,Promoteur,False,"""I just wanted to say how impressed I am with your team's help in resolving my issue! Your representative was so patient and knowledgeable, it was like having a personal assistant on the phone!"""
7017,Promoteur,True,"""I'm really happy with my internet speed and overall service quality, but I'm a bit frustrated that you guys still don't offer an international top-up option. It's been a while since I've had to send money to someone back home and it would be super convenient if I could just recharge their phone from my account."""
6532,Promoteur,True,"""I'm really happy with the speeds I get on your network, but I'm still waiting for that free SIM starter kit you promised me when I signed up. It's been a month and I haven't received anything yet."""
649,Promoteur,False,"""I just wanted to express my gratitude for the seamless upgrade experience I had yesterday! Your team did an amazing job of walking me through the process, and now I'm loving the increased data speed on my new plan."""
5559,Promoteur,True,"""I'm generally happy with my experience so far, but I'm really frustrated that you're still charging me for data roaming in Europe when we agreed to waive it after my complaint last year."""
3580,Promoteur,False,"""I just wanted to express my gratitude for your team's prompt response in resolving my data issue. Your tech support is top-notch and I'm loving the speed and reliability of my internet package. I've already recommended you guys to all my friends and family!"""
6365,Promoteur,False,"""I just wanted to say that your team did an amazing job resolving my issue today! I was really impressed with how quickly they responded and fixed the problem."""
5838,Promoteur,False,"""I just wanted to say that your team is absolutely amazing! Your tech support person was so patient and knowledgeable, they helped me troubleshoot my data issue in no time. I'm loving the speeds on this new network upgrade!"""
4765,Promoteur,False,"""I just wanted to say that I'm absolutely loving my new African telecom operator! The speeds are so much faster than my previous provider and the coverage is amazing. I've already told all my friends about how great it is!"""
3749,Promoteur,False,"""I just wanted to say that I'm absolutely loving your new data bundle offer! It's been a game-changer for me and my family, we're saving so much money now."""
4496,Promoteur,False,"""I just wanted to thank you guys for the prompt resolution of my issue! I was worried about missing a payment deadline, but your team jumped on it right away and sorted everything out. You've got an amazing support staff - keep up the fantastic work!"""
5082,Promoteur,False,"""I just wanted to give a huge shoutout to your team for resolving my issue so quickly! I was having some trouble with my data speed and they got it fixed in no time. I'm loving the service even more now - you guys are truly making a difference!"""
2956,Promoteur,False,"""I just wanted to thank you again for resolving my issue so quickly! Your team is always on top of things and it's really appreciated. I'm loving the service and have already recommended it to a few friends."""
4723,Promoteur,False,"""I just wanted to let you know that your team did an amazing job resolving my issue with my friend's phone plan. I was blown away by how quick and efficient they were! I'm so grateful for the excellent service."""
3824,Promoteur,False,"""I just wanted to give you a huge shoutout to your team for resolving my issue so quickly! Your agent was super helpful and patient, I really appreciate the effort they put in to get me back up and running with no hassle."""
5358,Promoteur,False,"""I just wanted to say that your team has been absolutely fantastic in resolving my issue! The representative I spoke with was so knowledgeable and patient, it really made a huge difference in my experience."""
5213,Promoteur,True,"""I'm overall satisfied with the service but I'm really frustrated that my data speed hasn't improved despite several complaints. The last update said it was fixed, but I still have issues."""
603,Promoteur,True,"""I'm overall happy with the service, but I'm really annoyed that my data bundle was cut off unexpectedly last month and I had to recharge unnecessarily. I think there should be a better way to manage our usage alerts."""
2616,Promoteur,False,"""I just wanted to say that I'm thoroughly impressed with your data speeds! The quality of service is top-notch and I've been getting a seamless experience on my mobile device. Keep up the great work!"""
4129,Promoteur,False,"""I just wanted to thank you again for helping me troubleshoot my internet issue so quickly! Your team is always on top of things and I'm so glad I chose [Operator] as my service provider - I've never been happier with a telecom company!"""
3327,Promoteur,False,"""I just wanted to say thank you for resolving my issue so quickly! I was having some trouble with my account login, but your team got me sorted out in no time. I'm really happy with the service and would definitely recommend it to friends and family!"""
2809,Promoteur,True,"""I'm really happy with the service overall, but I'm still waiting for my new SIM card to arrive after replacing my old one last week. It's been 5 days and no update from your team."""
5491,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
6303,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
6298,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
3196,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
670,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
5179,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
6503,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
5899,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
4142,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
5201,Promoteur,True,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
789,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
6016,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
3840,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
5532,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
3318,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
2824,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
3731,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
3583,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
3379,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
5387,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
4852,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
3002,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
4586,Promoteur,True,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
784,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
5530,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
5822,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
6919,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
7003,Promoteur,True,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
4965,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
5060,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
6071,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
4430,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
5921,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
4278,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
4008,Promoteur,False,"[Erreur generation : HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)]"
6832,Promoteur,False,"""I just wanted to thank your team for resolving my issue so quickly! I was having trouble with my data speeds but after talking to you guys, it's working like a charm now. Your service is really top-notch and I've been telling all my friends about how great it is!"""
